timestamp,city,aqi,pm25,temperature,humidity
18-09-2025 07:44,Delhi,82,59.26,33.5,46.6
18-09-2025 08:44,Delhi,104,76.93,27.9,34.4
18-09-2025 09:44,Delhi,115,52.06,32.1,59.2
18-09-2025 10:44,Delhi,144,86.39,27.9,86.6
18-09-2025 11:44,Delhi,140,88.65,25.2,51.9
18-09-2025 12:44,Delhi,126,90.44,38,59.8
18-09-2025 13:44,Delhi,88,55.74,26.6,30.3
18-09-2025 14:44,Delhi,113,57.22,36.4,84.9
18-09-2025 15:44,Delhi,133,77.7,19.6,58.5
18-09-2025 16:44,Delhi,113,81.94,18.6,79.3
18-09-2025 17:44,Delhi,76,50.7,27.1,86.3
18-09-2025 18:44,Delhi,99,49.4,28.4,80.5
18-09-2025 19:44,Delhi,72,37.5,32.2,68.7
18-09-2025 20:44,Delhi,139,71.03,24.7,27.3
18-09-2025 21:44,Delhi,73,47.8,22.6,30.5
18-09-2025 22:44,Delhi,89,63.75,36.6,82.5
18-09-2025 23:44,Delhi,138,90.82,23.4,76.8
19-09-2025 00:44,Delhi,104,55.57,41.6,61.6
19-09-2025 01:44,Delhi,134,84.64,27.9,30.8
19-09-2025 02:44,Delhi,72,34.95,22.8,48.7
19-09-2025 03:44,Delhi,97,68.83,22.7,80.4
19-09-2025 04:44,Delhi,115,69.78,18.4,30.9
19-09-2025 05:44,Delhi,99,57.32,30.4,51.6
19-09-2025 06:44,Delhi,83,45.57,19.8,44.7
19-09-2025 07:44,Delhi,158,76.74,36.5,51.1
19-09-2025 08:44,Delhi,89,60.55,21.7,79.7
19-09-2025 09:44,Delhi,138,81.72,25.9,48.7
19-09-2025 10:44,Delhi,87,47.27,40,34.3
19-09-2025 11:44,Delhi,123,90.11,28.8,44.8
19-09-2025 12:44,Delhi,82,55.03,23.1,68.4
19-09-2025 13:44,Delhi,78,41.38,26.6,69.6
19-09-2025 14:44,Delhi,107,57.31,22.2,73.4
19-09-2025 15:44,Delhi,109,72.42,20.3,79
19-09-2025 16:44,Delhi,125,73.49,19.9,51.7
19-09-2025 17:44,Delhi,128,74.77,23.1,60.3
19-09-2025 18:44,Delhi,91,54.16,24.6,88
19-09-2025 19:44,Delhi,126,88.25,35.7,33.8
19-09-2025 20:44,Delhi,83,48.32,20.2,76.7
19-09-2025 21:44,Delhi,82,48.91,23.2,33
19-09-2025 22:44,Delhi,129,91.73,38.3,53.3
19-09-2025 23:44,Delhi,91,50.51,35.4,26.6
20-09-2025 00:44,Delhi,200,116.56,35.2,42.9
20-09-2025 01:44,Delhi,144,74.45,26,49.9
20-09-2025 02:44,Delhi,89,44.36,19.7,74.7
20-09-2025 03:44,Delhi,154,114.42,36,81.2
20-09-2025 04:44,Delhi,131,89.74,25.8,83.5
20-09-2025 05:44,Delhi,103,70.96,40.6,80.5
20-09-2025 06:44,Delhi,74,39.67,39.1,35.3
20-09-2025 07:44,Delhi,99,58.41,26.1,65.9
20-09-2025 08:44,Delhi,105,62.88,40.1,81.7
20-09-2025 09:44,Delhi,128,91.9,22.1,28.9
20-09-2025 10:44,Delhi,104,58.45,18,36.9
20-09-2025 11:44,Delhi,131,97.31,18.6,61.5
20-09-2025 12:44,Delhi,119,55.05,20.3,84.3
20-09-2025 13:44,Delhi,116,82.39,28.9,27.6
20-09-2025 14:44,Delhi,80,46.62,38.9,26.5
20-09-2025 15:44,Delhi,133,64.77,30.1,84.8
20-09-2025 16:44,Delhi,139,76.68,37.4,81
20-09-2025 17:44,Delhi,95,66.7,26.1,69.1
20-09-2025 18:44,Delhi,80,47.33,20.7,34.5
20-09-2025 19:44,Delhi,86,46.45,31.8,72.2
20-09-2025 20:44,Delhi,107,55.74,21.6,28.5
20-09-2025 21:44,Delhi,121,71.04,21.3,62.7
20-09-2025 22:44,Delhi,78,53,30.8,45.7
20-09-2025 23:44,Delhi,74,47.7,31.4,83.7
21-09-2025 00:44,Delhi,100,57.59,37.2,27.7
21-09-2025 01:44,Delhi,98,65.2,33.3,30.7
21-09-2025 02:44,Delhi,123,82.14,37.3,67.6
21-09-2025 03:44,Delhi,102,53.59,40.9,74.4
21-09-2025 04:44,Delhi,138,72.98,37.4,40
21-09-2025 05:44,Delhi,130,94.49,38.8,75.1
21-09-2025 06:44,Delhi,92,61.32,40.9,41.9
21-09-2025 07:44,Delhi,95,50.77,30.7,37.8
21-09-2025 08:44,Delhi,139,100.02,36.4,89.8
21-09-2025 09:44,Delhi,89,40.71,23.3,49.3
21-09-2025 10:44,Delhi,78,57.18,39.5,63.8
21-09-2025 11:44,Delhi,97,60.79,25.1,87.4
21-09-2025 12:44,Delhi,122,88.87,19,36.5
21-09-2025 13:44,Delhi,90,52.39,38.1,89
21-09-2025 14:44,Delhi,109,60.09,21.1,62.6
21-09-2025 15:44,Delhi,87,53.24,38.8,35.2
21-09-2025 16:44,Delhi,137,73.88,33.7,64
21-09-2025 17:44,Delhi,71,49.65,31.7,84.6
21-09-2025 18:44,Delhi,81,42.38,30.9,59.5
21-09-2025 19:44,Delhi,127,68.55,18.2,78.4
21-09-2025 20:44,Delhi,163,74.65,37.4,77.4
21-09-2025 21:44,Delhi,116,77.46,25.6,76.3
21-09-2025 22:44,Delhi,124,63.44,24.2,37.6
21-09-2025 23:44,Delhi,139,94.42,20.2,25.8
22-09-2025 00:44,Delhi,97,60.3,26,71.1
22-09-2025 01:44,Delhi,91,46.31,39.9,37
22-09-2025 02:44,Delhi,119,58.42,40.1,88.4
22-09-2025 03:44,Delhi,104,49.41,21.9,68
22-09-2025 04:44,Delhi,123,58.77,20.8,55.9
22-09-2025 05:44,Delhi,136,93.88,30.6,29.6
22-09-2025 06:44,Delhi,133,77.12,23.2,83.3
22-09-2025 07:44,Delhi,98,61.6,29.6,44.9
22-09-2025 08:44,Delhi,78,43.36,26.2,42.5
22-09-2025 09:44,Delhi,87,58.14,28.9,69.3
22-09-2025 10:44,Delhi,127,95.17,23,51.5
22-09-2025 11:44,Delhi,180,103.4,29.7,44.1
22-09-2025 12:44,Delhi,85,49.5,26.4,56.8
22-09-2025 13:44,Delhi,100,68.12,30.7,57.4
22-09-2025 14:44,Delhi,110,53.47,33.5,44.9
22-09-2025 15:44,Delhi,84,49.19,21.8,74.4
22-09-2025 16:44,Delhi,116,64.74,38.2,54.9
22-09-2025 17:44,Delhi,103,46.93,24.9,43.6
22-09-2025 18:44,Delhi,129,62.66,21,87.9
22-09-2025 19:44,Delhi,93,60.04,25.7,67.5
22-09-2025 20:44,Delhi,127,69.01,27.8,84.1
22-09-2025 21:44,Delhi,108,59.68,41.6,82.3
22-09-2025 22:44,Delhi,127,94.15,20,62.8
22-09-2025 23:44,Delhi,134,99.42,39.4,35.9
23-09-2025 00:44,Delhi,109,66.25,37.3,78.7
23-09-2025 01:44,Delhi,98,63.29,28.3,61.2
23-09-2025 02:44,Delhi,108,66.83,34.8,27.5
23-09-2025 03:44,Delhi,110,50.32,32.2,65.9
23-09-2025 04:44,Delhi,91,47.97,40.7,48.6
23-09-2025 05:44,Delhi,84,50.96,24.6,52.8
23-09-2025 06:44,Delhi,138,83.8,27.5,58.5
23-09-2025 07:44,Delhi,107,68.38,23.1,75.8
23-09-2025 08:44,Delhi,108,70.42,20.3,52.1
23-09-2025 09:44,Delhi,72,39.33,21.9,45.6
23-09-2025 10:44,Delhi,103,67.88,26.2,31.9
23-09-2025 11:44,Delhi,124,57.53,21,85.8
23-09-2025 12:44,Delhi,112,68.91,26.1,39.8
23-09-2025 13:44,Delhi,101,53.04,24,88.3
23-09-2025 14:44,Delhi,74,36.16,26.7,47.1
23-09-2025 15:44,Delhi,107,69.23,37,84.3
23-09-2025 16:44,Delhi,159,74.05,20.5,71.2
23-09-2025 17:44,Delhi,92,52.08,22,69.8
23-09-2025 18:44,Delhi,183,120.57,37.7,25.3
23-09-2025 19:44,Delhi,72,44.13,37.9,33.5
23-09-2025 20:44,Delhi,91,51.27,36.2,60.4
23-09-2025 21:44,Delhi,158,103.75,23.1,53.6
23-09-2025 22:44,Delhi,71,52.47,40.7,81.2
23-09-2025 23:44,Delhi,93,49.91,41.5,36.3
24-09-2025 00:44,Delhi,100,72.65,40.3,36.3
24-09-2025 01:44,Delhi,136,74.29,21.5,34.3
24-09-2025 02:44,Delhi,82,59.23,20.8,46.4
24-09-2025 03:44,Delhi,84,38.48,29.2,50.1
24-09-2025 04:44,Delhi,219,127.08,33.2,38.5
24-09-2025 05:44,Delhi,97,57.06,25.1,52.6
24-09-2025 06:44,Delhi,179,110.9,29.9,52.1
24-09-2025 07:44,Delhi,85,44.94,32.1,62.1
24-09-2025 08:44,Delhi,128,66.56,32.9,78.9
24-09-2025 09:44,Delhi,130,66.16,28.2,70.8
24-09-2025 10:44,Delhi,73,43.62,39.8,27
24-09-2025 11:44,Delhi,111,61.03,29.7,80.1
24-09-2025 12:44,Delhi,77,41.89,25.3,84
24-09-2025 13:44,Delhi,116,73.5,18.2,60.8
24-09-2025 14:44,Delhi,131,65.77,39.4,57.5
24-09-2025 15:44,Delhi,75,47.89,23.5,43.5
24-09-2025 16:44,Delhi,97,68.49,34.3,70.9
24-09-2025 17:44,Delhi,100,66.68,25.4,29.9
24-09-2025 18:44,Delhi,104,73.04,19.6,41.6
24-09-2025 19:44,Delhi,88,55.22,40,40
24-09-2025 20:44,Delhi,83,45.07,39.9,57.6
24-09-2025 21:44,Delhi,118,67.46,18.6,60.8
24-09-2025 22:44,Delhi,151,108.26,29.1,81
24-09-2025 23:44,Delhi,127,73.57,37,76.3
25-09-2025 00:44,Delhi,118,72.93,24.3,31
25-09-2025 01:44,Delhi,124,67.1,18.5,61
25-09-2025 02:44,Delhi,106,75.98,40.4,69
25-09-2025 03:44,Delhi,81,58.7,25.3,48.1
25-09-2025 04:44,Delhi,86,60.46,38.1,44.1
25-09-2025 05:44,Delhi,71,49.36,26.3,37.5
25-09-2025 06:44,Delhi,118,84.47,18.1,63.8
25-09-2025 07:44,Delhi,129,61.43,32.4,80.2
25-09-2025 08:44,Delhi,125,79.81,22.3,69.7
25-09-2025 09:44,Delhi,138,65.32,35,29
25-09-2025 10:44,Delhi,96,68.24,38.2,57.2
25-09-2025 11:44,Delhi,74,49.21,29,52.3
25-09-2025 12:44,Delhi,123,86.03,35.1,28.4
25-09-2025 13:44,Delhi,139,69.28,28.6,60.9
25-09-2025 14:44,Delhi,94,42.74,21.8,59.6
25-09-2025 15:44,Delhi,108,76.77,39,33.3
25-09-2025 16:44,Delhi,123,63.54,40.9,71.9
25-09-2025 17:44,Delhi,129,59.17,18.8,75.2
25-09-2025 18:44,Delhi,127,74.92,30,79.7
25-09-2025 19:44,Delhi,88,47.54,38.1,33.1
25-09-2025 20:44,Delhi,110,81.3,22.5,61.7
25-09-2025 21:44,Delhi,124,87.04,25.6,74.2
25-09-2025 22:44,Delhi,92,44.31,26.8,48.5
25-09-2025 23:44,Delhi,94,56.6,27.8,36.8
26-09-2025 00:44,Delhi,129,76.42,22,32.6
26-09-2025 01:44,Delhi,112,65.94,37.2,56.6
26-09-2025 02:44,Delhi,91,43.59,34.5,35.8
26-09-2025 03:44,Delhi,83,46.72,25.6,83.6
26-09-2025 04:44,Delhi,94,52.61,37.9,84.5
26-09-2025 05:44,Delhi,91,66.3,36.4,75.1
26-09-2025 06:44,Delhi,108,66.06,30.9,81.8
26-09-2025 07:44,Delhi,125,67.74,39.6,44.2
26-09-2025 08:44,Delhi,100,68.32,25.9,83
26-09-2025 09:44,Delhi,90,60.55,37,39.9
26-09-2025 10:44,Delhi,111,54.9,40.7,58.3
26-09-2025 11:44,Delhi,103,63.54,20.3,78
26-09-2025 12:44,Delhi,138,78.87,32.8,45.1
26-09-2025 13:44,Delhi,73,53.11,25.4,37.5
26-09-2025 14:44,Delhi,85,43.54,34.6,90
26-09-2025 15:44,Delhi,126,66.74,33.2,51.7
26-09-2025 16:44,Delhi,89,65.43,33.9,70.2
26-09-2025 17:44,Delhi,130,78.66,25.7,83.8
26-09-2025 18:44,Delhi,97,61.82,20.5,58.3
26-09-2025 19:44,Delhi,114,57.46,27,44.2
26-09-2025 20:44,Delhi,109,63.46,30.4,50.5
26-09-2025 21:44,Delhi,82,46.66,26.7,62.2
26-09-2025 22:44,Delhi,113,64.84,20.5,55.4
26-09-2025 23:44,Delhi,123,73.87,25.2,60.7
27-09-2025 00:44,Delhi,116,53.27,36.8,46.5
27-09-2025 01:44,Delhi,205,130.88,29.2,88.6
27-09-2025 02:44,Delhi,72,53.69,33.2,33.8
27-09-2025 03:44,Delhi,117,79.28,25.7,82.8
27-09-2025 04:44,Delhi,76,45.87,34,85.3
27-09-2025 05:44,Delhi,118,84.48,18.4,60.8
27-09-2025 06:44,Delhi,103,57.65,18.8,80.5
27-09-2025 07:44,Delhi,117,73.33,33,68.8
27-09-2025 08:44,Delhi,128,81.25,27.7,49.4
27-09-2025 09:44,Delhi,136,101.67,32.8,87.4
27-09-2025 10:44,Delhi,93,61.26,18.5,75
27-09-2025 11:44,Delhi,125,70.8,23.2,44.6
27-09-2025 12:44,Delhi,71,52.06,19.2,77.4
27-09-2025 13:44,Delhi,114,52,38,27.4
27-09-2025 14:44,Delhi,74,46.1,19.7,76.3
27-09-2025 15:44,Delhi,112,68.03,20.6,79.9
27-09-2025 16:44,Delhi,136,61.61,37.3,64.5
27-09-2025 17:44,Delhi,81,49.94,41.4,58.3
27-09-2025 18:44,Delhi,121,83.81,26,51
27-09-2025 19:44,Delhi,86,46.9,28.1,57.6
27-09-2025 20:44,Delhi,102,74.5,36.6,34.8
27-09-2025 21:44,Delhi,130,61.45,26.4,54.3
27-09-2025 22:44,Delhi,86,52.31,40.8,72.4
27-09-2025 23:44,Delhi,114,57.84,36.5,63.8
28-09-2025 00:44,Delhi,124,57.83,37.8,63.9
28-09-2025 01:44,Delhi,80,55.16,22.6,29.8
28-09-2025 02:44,Delhi,116,69.64,20.9,68.2
28-09-2025 03:44,Delhi,91,54,31.3,51.3
28-09-2025 04:44,Delhi,94,70.22,41,65.5
28-09-2025 05:44,Delhi,105,68.92,25,31.3
28-09-2025 06:44,Delhi,117,67.19,41.5,61.8
28-09-2025 07:44,Delhi,91,50.38,18.4,88.6
28-09-2025 08:44,Delhi,75,48.5,32.3,74.9
28-09-2025 09:44,Delhi,118,76.77,30.2,54.4
28-09-2025 10:44,Delhi,95,43.91,37.8,77.4
28-09-2025 11:44,Delhi,111,79.76,40.6,59.5
28-09-2025 12:44,Delhi,102,69.9,24.9,50.6
28-09-2025 13:44,Delhi,136,68.63,20.7,42.2
28-09-2025 14:44,Delhi,103,52.65,28.1,71.4
28-09-2025 15:44,Delhi,74,50.48,22.7,54.2
28-09-2025 16:44,Delhi,81,46.87,36.4,70.9
28-09-2025 17:44,Delhi,91,67.26,28.6,48
28-09-2025 18:44,Delhi,104,49.45,28.7,89.2
28-09-2025 19:44,Delhi,189,119.42,21.6,62
28-09-2025 20:44,Delhi,93,56.62,27.6,58.1
28-09-2025 21:44,Delhi,85,50.61,22.2,74.4
28-09-2025 22:44,Delhi,76,49.69,24.2,69.1
28-09-2025 23:44,Delhi,100,67.02,26.6,38.1
29-09-2025 00:44,Delhi,89,57.05,38.1,88.9
29-09-2025 01:44,Delhi,109,70.32,34.2,65.5
29-09-2025 02:44,Delhi,107,51.06,28.2,39.8
29-09-2025 03:44,Delhi,111,60.84,39.6,47.4
29-09-2025 04:44,Delhi,103,74.67,31.9,73.3
29-09-2025 05:44,Delhi,183,126.73,28.6,79.4
29-09-2025 06:44,Delhi,137,80.29,18.8,27.6
29-09-2025 07:44,Delhi,134,96.13,28.7,40.1
29-09-2025 08:44,Delhi,129,93.8,29,84.9
29-09-2025 09:44,Delhi,107,59.58,33.4,41.2
29-09-2025 10:44,Delhi,133,67.63,34.1,81.8
29-09-2025 11:44,Delhi,137,93.06,20.3,69.6
29-09-2025 12:44,Delhi,138,81.58,20.2,61.6
29-09-2025 13:44,Delhi,79,39.53,19.9,30.8
29-09-2025 14:44,Delhi,74,41.52,19.9,45.2
29-09-2025 15:44,Delhi,76,46.17,20.7,66.9
29-09-2025 16:44,Delhi,102,59.27,41,27.9
29-09-2025 17:44,Delhi,107,77.07,22.2,62.3
29-09-2025 18:44,Delhi,73,49.34,21.7,49.5
29-09-2025 19:44,Delhi,122,62.13,20.8,86.3
29-09-2025 20:44,Delhi,118,86.26,26.2,68
29-09-2025 21:44,Delhi,91,49.47,36.5,53.4
29-09-2025 22:44,Delhi,113,51.42,31,67.5
29-09-2025 23:44,Delhi,103,49.89,38.3,26.9
30-09-2025 00:44,Delhi,95,69.68,40.5,72.3
30-09-2025 01:44,Delhi,125,81.62,41.3,63.7
30-09-2025 02:44,Delhi,93,50.66,21.3,58.3
30-09-2025 03:44,Delhi,94,49.1,35.5,49
30-09-2025 04:44,Delhi,103,58.63,37.6,30.1
30-09-2025 05:44,Delhi,120,64.98,26.2,58.6
30-09-2025 06:44,Delhi,78,55.04,37,84.9
30-09-2025 07:44,Delhi,96,70.2,35.7,88
30-09-2025 08:44,Delhi,131,61.75,28.9,69.5
30-09-2025 09:44,Delhi,73,36.53,33.3,59.3
30-09-2025 10:44,Delhi,74,45.2,39.6,59.4
30-09-2025 11:44,Delhi,83,60.33,36.7,26.6
30-09-2025 12:44,Delhi,74,48.24,22,43.6
30-09-2025 13:44,Delhi,95,53.92,42,44.7
30-09-2025 14:44,Delhi,112,63,25.7,31.6
30-09-2025 15:44,Delhi,123,74.94,32.8,60.4
30-09-2025 16:44,Delhi,95,67.25,35.2,57.2
30-09-2025 17:44,Delhi,190,126.77,28.9,81.3
30-09-2025 18:44,Delhi,79,54.55,30.8,60.6
30-09-2025 19:44,Delhi,129,67.01,40.4,38.2
30-09-2025 20:44,Delhi,117,67.18,39.8,69.4
30-09-2025 21:44,Delhi,108,66.52,32.1,72.1
30-09-2025 22:44,Delhi,77,54.46,38.9,86.9
30-09-2025 23:44,Delhi,118,67.9,35.6,42.6
01-10-2025 00:44,Delhi,183,101.58,27.8,31
01-10-2025 01:44,Delhi,141,83.42,27.6,31.2
01-10-2025 02:44,Delhi,113,81.31,35.7,56.2
01-10-2025 03:44,Delhi,199,109.87,36.1,86.8
01-10-2025 04:44,Delhi,113,74.83,19.6,59.6
01-10-2025 05:44,Delhi,138,72.07,29.2,78.9
01-10-2025 06:44,Delhi,171,99.25,23.8,66.8
01-10-2025 07:44,Delhi,191,112.03,39.9,29.8
01-10-2025 08:44,Delhi,185,103.8,32.3,54.3
01-10-2025 09:44,Delhi,111,53.23,21.4,57.6
01-10-2025 10:44,Delhi,122,61.63,27.2,33.5
01-10-2025 11:44,Delhi,126,93.48,37.5,81.5
01-10-2025 12:44,Delhi,184,88.95,24.7,53.2
01-10-2025 13:44,Delhi,162,81.27,32.6,65.3
01-10-2025 14:44,Delhi,144,80.81,40.3,52
01-10-2025 15:44,Delhi,102,53.28,18.6,68.4
01-10-2025 16:44,Delhi,111,66.5,27.7,49.8
01-10-2025 17:44,Delhi,143,71.57,20.8,86.5
01-10-2025 18:44,Delhi,141,83.5,32.1,57.2
01-10-2025 19:44,Delhi,134,90.69,24.6,59.3
01-10-2025 20:44,Delhi,168,78.02,21,30
01-10-2025 21:44,Delhi,169,90.3,27.6,55.6
01-10-2025 22:44,Delhi,139,76.5,34,40.9
01-10-2025 23:44,Delhi,178,124.28,32.2,57.3
02-10-2025 00:44,Delhi,200,111.48,28.5,64.1
02-10-2025 01:44,Delhi,125,59.81,39,37.8
02-10-2025 02:44,Delhi,262,156.2,29.4,46.6
02-10-2025 03:44,Delhi,134,91.4,38.4,54.8
02-10-2025 04:44,Delhi,151,107.32,23.7,65.9
02-10-2025 05:44,Delhi,177,124.52,30.5,56.9
02-10-2025 06:44,Delhi,193,116.68,27.5,32.4
02-10-2025 07:44,Delhi,102,56.36,40.4,68.8
02-10-2025 08:44,Delhi,123,86.39,41.4,73.8
02-10-2025 09:44,Delhi,169,103.74,29.3,34.8
02-10-2025 10:44,Delhi,122,69.4,39,70
02-10-2025 11:44,Delhi,103,58.34,26.2,57.1
02-10-2025 12:44,Delhi,143,76.34,39.4,36.3
02-10-2025 13:44,Delhi,117,71.63,22.8,79.9
02-10-2025 14:44,Delhi,123,56.34,36.9,34.4
02-10-2025 15:44,Delhi,157,83.36,28.7,59.6
02-10-2025 16:44,Delhi,113,78,41.4,52.1
02-10-2025 17:44,Delhi,110,80.45,36.8,38.2
02-10-2025 18:44,Delhi,105,64.4,29.9,49.7
02-10-2025 19:44,Delhi,193,116.92,21.1,77.6
02-10-2025 20:44,Delhi,238,133.95,28.6,40
02-10-2025 21:44,Delhi,103,77.1,21.4,36.6
02-10-2025 22:44,Delhi,182,131.45,34,36.8
02-10-2025 23:44,Delhi,117,76.71,23.7,82.2
03-10-2025 00:44,Delhi,197,114.5,30.8,77.8
03-10-2025 01:44,Delhi,131,94.08,22.3,82.5
03-10-2025 02:44,Delhi,113,64.42,29.2,58.1
03-10-2025 03:44,Delhi,110,53.04,20.6,33.8
03-10-2025 04:44,Delhi,190,100.49,27.8,28.5
03-10-2025 05:44,Delhi,197,142.47,34.5,87.4
03-10-2025 06:44,Delhi,116,81.77,34.6,74.6
03-10-2025 07:44,Delhi,178,130.3,28.3,80.4
03-10-2025 08:44,Delhi,144,83.31,19,89.4
03-10-2025 09:44,Delhi,181,89.7,39.6,53.2
03-10-2025 10:44,Delhi,126,93.94,29.3,75.8
03-10-2025 11:44,Delhi,139,101.84,23.6,56
03-10-2025 12:44,Delhi,176,107.42,40.7,35.2
03-10-2025 13:44,Delhi,258,165.08,35,50.1
03-10-2025 14:44,Delhi,279,176.08,28.3,68.6
03-10-2025 15:44,Delhi,100,46.62,36.8,67.1
03-10-2025 16:44,Delhi,102,59.74,33.2,83.9
03-10-2025 17:44,Delhi,179,85.98,31.5,51.6
03-10-2025 18:44,Delhi,180,102.53,38,56.1
03-10-2025 19:44,Delhi,243,162.97,28.9,45.3
03-10-2025 20:44,Delhi,176,104.61,41.9,47.7
03-10-2025 21:44,Delhi,171,84.09,19.8,82.1
03-10-2025 22:44,Delhi,138,85.85,36.9,63.9
03-10-2025 23:44,Delhi,118,71.11,20.3,86.5
04-10-2025 00:44,Delhi,123,68.04,19.8,78.5
04-10-2025 01:44,Delhi,137,98.27,39.9,41.2
04-10-2025 02:44,Delhi,151,79.15,20,75.3
04-10-2025 03:44,Delhi,131,64.16,31.2,54.5
04-10-2025 04:44,Delhi,231,116.02,18.3,84
04-10-2025 05:44,Delhi,187,121.75,32.8,49.1
04-10-2025 06:44,Delhi,171,107.34,33,44.1
04-10-2025 07:44,Delhi,104,64.91,22.8,33.6
04-10-2025 08:44,Delhi,171,121.17,29.5,83.4
04-10-2025 09:44,Delhi,126,93.22,31.4,64.5
04-10-2025 10:44,Delhi,189,85.45,38.9,27.7
04-10-2025 11:44,Delhi,148,101.28,20.9,66.6
04-10-2025 12:44,Delhi,180,133.48,22.2,53.8
04-10-2025 13:44,Delhi,104,72.1,40.2,58.2
04-10-2025 14:44,Delhi,183,131.12,40.7,83.8
04-10-2025 15:44,Delhi,176,122.42,36.1,69.9
04-10-2025 16:44,Delhi,170,93.07,38.5,51.8
04-10-2025 17:44,Delhi,175,106.05,34.8,40.5
04-10-2025 18:44,Delhi,152,102.07,27.5,43.8
04-10-2025 19:44,Delhi,149,94.6,30.5,53.3
04-10-2025 20:44,Delhi,127,80.85,28.1,76.1
04-10-2025 21:44,Delhi,187,117.49,37.8,31.2
04-10-2025 22:44,Delhi,157,92.88,35.5,72.5
04-10-2025 23:44,Delhi,106,52.27,37.7,55.2
05-10-2025 00:44,Delhi,168,118.15,20.1,56.3
05-10-2025 01:44,Delhi,203,150.41,33.7,70.1
05-10-2025 02:44,Delhi,136,70.5,35.2,54.4
05-10-2025 03:44,Delhi,163,92.38,22,32.2
05-10-2025 04:44,Delhi,151,82.73,25.1,61
05-10-2025 05:44,Delhi,122,65.5,25,29.7
05-10-2025 06:44,Delhi,189,101.15,41,31.1
05-10-2025 07:44,Delhi,151,68.9,34.2,43.2
05-10-2025 08:44,Delhi,163,100.28,21.6,49.8
05-10-2025 09:44,Delhi,137,75.79,37.3,44.7
05-10-2025 10:44,Delhi,182,100.28,36.8,57.1
05-10-2025 11:44,Delhi,198,117.48,18,84.2
05-10-2025 12:44,Delhi,222,163.07,41.2,28.9
05-10-2025 13:44,Delhi,195,132.18,24.7,34.2
05-10-2025 14:44,Delhi,167,109.73,27.4,40.3
05-10-2025 15:44,Delhi,177,88.92,32.4,72.4
05-10-2025 16:44,Delhi,148,103.12,38.3,81.3
05-10-2025 17:44,Delhi,163,103.46,36.8,50.1
05-10-2025 18:44,Delhi,105,77.33,27.1,74.6
05-10-2025 19:44,Delhi,157,108.49,37.6,26.7
05-10-2025 20:44,Delhi,144,80.1,19.5,89.7
05-10-2025 21:44,Delhi,169,92.14,19,50.6
05-10-2025 22:44,Delhi,105,68.11,29.5,84.9
05-10-2025 23:44,Delhi,194,100.57,19,26.5
06-10-2025 00:44,Delhi,116,86.8,18.7,70.2
06-10-2025 01:44,Delhi,181,93.59,19.9,73.4
06-10-2025 02:44,Delhi,146,70.18,40,41.8
06-10-2025 03:44,Delhi,184,87.41,31.3,87.1
06-10-2025 04:44,Delhi,182,111.77,29.2,45
06-10-2025 05:44,Delhi,195,120.05,39.9,51.9
06-10-2025 06:44,Delhi,111,59.43,34,78.2
06-10-2025 07:44,Delhi,175,88.94,36,89.6
06-10-2025 08:44,Delhi,200,124.78,24.1,62.5
06-10-2025 09:44,Delhi,172,98.9,23.8,48.7
06-10-2025 10:44,Delhi,178,132.14,32.7,48.9
06-10-2025 11:44,Delhi,190,103.94,27.9,80.8
06-10-2025 12:44,Delhi,134,86.76,31.4,62.4
06-10-2025 13:44,Delhi,170,94.46,40.8,83.6
06-10-2025 14:44,Delhi,199,125.76,26.5,76.7
06-10-2025 15:44,Delhi,117,55.27,33.3,57.6
06-10-2025 16:44,Delhi,128,80.68,40.7,27.1
06-10-2025 17:44,Delhi,137,86.96,38,34.9
06-10-2025 18:44,Delhi,176,84.49,23.6,78.7
06-10-2025 19:44,Delhi,136,98.07,24,32.6
06-10-2025 20:44,Delhi,180,91.8,22.9,83.7
06-10-2025 21:44,Delhi,185,123.44,35.5,37
06-10-2025 22:44,Delhi,206,106.06,21.2,74.6
06-10-2025 23:44,Delhi,131,81.64,27.9,89.8
07-10-2025 00:44,Delhi,152,95.01,40.8,64.6
07-10-2025 01:44,Delhi,112,79.63,22.6,38.5
07-10-2025 02:44,Delhi,109,50.3,28.3,29.7
07-10-2025 03:44,Delhi,168,104.23,37.4,26.3
07-10-2025 04:44,Delhi,151,95.07,27,59.7
07-10-2025 05:44,Delhi,181,93.11,40,46.8
07-10-2025 06:44,Delhi,165,123.08,27.1,50.6
07-10-2025 07:44,Delhi,109,59.89,26.9,30.9
07-10-2025 08:44,Delhi,114,52.38,31,61.8
07-10-2025 09:44,Delhi,157,95.59,28.6,44.9
07-10-2025 10:44,Delhi,180,120.23,18.7,56.9
07-10-2025 11:44,Delhi,121,86.93,18.1,71.7
07-10-2025 12:44,Delhi,146,87.76,33.6,38.1
07-10-2025 13:44,Delhi,198,98.18,32.4,51.9
07-10-2025 14:44,Delhi,189,91.47,19.9,60.2
07-10-2025 15:44,Delhi,154,79.59,28.7,50.4
07-10-2025 16:44,Delhi,168,95.67,34.6,63.7
07-10-2025 17:44,Delhi,103,58.38,24.2,29.5
07-10-2025 18:44,Delhi,241,136.03,31.2,87.8
07-10-2025 19:44,Delhi,175,123.91,32.5,79.2
07-10-2025 20:44,Delhi,156,91.46,22.4,85.5
07-10-2025 21:44,Delhi,173,90.88,27.7,81.9
07-10-2025 22:44,Delhi,168,100.29,42,36.3
